date,period,long_ret,short_ret,raw_return,net_return
1993-06-10,1,0.011337999999999999,0.0010681999999999994,0.010269799999999999,0.008269799999999999
1993-06-11,1,0.010663200000000001,-0.0020279,0.0126911,0.0106911
1993-06-14,1,0.0154114,0.0033098000000000008,0.0121016,0.0101016
1993-06-15,1,0.012314,-0.0181776,0.0304916,0.0284916
1993-06-16,1,-0.005560799999999998,-0.0016883000000000002,-0.0038724999999999975,-0.0058724999999999975
1993-06-17,1,0.0096508,-0.016958599999999997,0.0266094,0.024609399999999997
1993-06-18,1,-0.0080301,0.0016910000000000009,-0.009721100000000002,-0.011721100000000002
1993-06-21,1,-0.014583100000000002,-0.0009603999999999999,-0.013622700000000001,-0.015622700000000002
1993-06-22,1,0.006878800000000002,-0.011113299999999998,0.0179921,0.015992100000000002
1993-06-23,1,0.022438200000000002,-0.003648700000000002,0.026086900000000003,0.0240869
1993-06-24,1,-0.0028298999999999993,-3.739999999999959e-05,-0.0027925,-0.0047925
1993-06-25,1,0.021389299999999993,0.0206925,0.000696799999999994,-0.001303200000000006
1993-06-28,1,-0.0026577999999999997,-0.0136872,0.0110294,0.0090294
1993-06-29,1,0.0038999,0.002284,0.0016159,-0.00038410000000000007
1993-06-30,1,0.0065619,0.0010034000000000004,0.005558499999999999,0.003558499999999999
1993-07-01,1,0.005172999999999999,0.0036885,0.0014844999999999988,-0.0005155000000000012
1993-07-02,1,-0.0165521,0.0013705000000000008,-0.0179226,-0.0199226
1993-07-06,1,0.007060699999999999,-0.0086641,0.015724799999999997,0.013724799999999997
1993-07-07,1,0.031995800000000005,-0.008917899999999998,0.040913700000000004,0.0389137
1993-07-08,1,-0.0099312,0.0248355,-0.0347667,-0.0367667
1993-07-09,1,0.003720000000000001,-0.005149300000000001,0.008869300000000002,0.006869300000000002
1993-07-12,1,0.017228600000000004,0.0020615,0.015167100000000003,0.013167100000000003
1993-07-13,1,-0.0030345000000000003,-0.005182299999999999,0.0021477999999999988,0.00014779999999999871
1993-07-14,1,0.0068605,0.0048532,0.0020073,7.300000000000015e-06
1993-07-15,1,-0.0215278,-0.005995100000000001,-0.0155327,-0.0175327
1993-07-16,1,-0.0037473000000000007,-0.0009067999999999999,-0.002840500000000001,-0.004840500000000001
1993-07-19,1,0.018926099999999998,-0.0056955999999999994,0.024621699999999996,0.022621699999999995
1993-07-20,1,0.0089149,0.007640799999999999,0.001274100000000001,-0.0007258999999999989
1993-07-21,1,-0.0014881000000000013,-0.019264100000000003,0.017776,0.015776
1993-07-22,1,0.0005317000000000007,0.0102447,-0.009713,-0.011713
1993-07-23,1,-0.0030803000000000002,0.0020153,-0.0050956000000000005,-0.0070956000000000005
1993-07-26,1,-0.017084,-0.013156400000000002,-0.003927599999999996,-0.005927599999999996
1993-07-27,1,0.0041597,-0.0010944999999999996,0.005254199999999999,0.0032541999999999988
1993-07-28,1,0.005681200000000001,-0.0012941,0.006975300000000001,0.004975300000000001
1993-07-29,1,-0.004907800000000001,-0.0013238,-0.0035840000000000012,-0.005584000000000001
1993-07-30,1,0.005992699999999999,0.0009927999999999998,0.0049999,0.0029999
1993-08-02,1,0.0028829000000000007,-0.015898699999999998,0.0187816,0.0167816
1993-08-03,1,0.012687099999999998,-0.0166813,0.029368399999999996,0.027368399999999994
1993-08-04,1,0.0011131000000000001,0.0025195999999999994,-0.0014064999999999993,-0.0034064999999999994
1993-08-05,1,-0.0041868,0.0063614000000000006,-0.0105482,-0.0125482
1993-08-06,1,0.0203655,0.0033799000000000004,0.0169856,0.0149856
1993-08-09,1,0.014983199999999999,-0.014671000000000003,0.029654200000000002,0.027654200000000004
1993-08-10,1,-0.0030725,-0.0005907000000000002,-0.0024818,-0.0044818
1993-08-11,1,-0.016190299999999998,-0.0085048,-0.007685499999999998,-0.009685499999999998
1993-08-12,1,0.0074359,0.0012383,0.006197599999999999,0.004197599999999999
1993-08-13,1,0.009635600000000001,0.018646700000000006,-0.009011100000000005,-0.011011100000000005
1993-08-16,1,0.0029807000000000015,-0.0027142999999999994,0.005695,0.0036950000000000004
1993-08-17,1,0.0054212999999999996,0.0025633,0.0028579999999999994,0.0008579999999999994
1993-08-18,1,0.0033450999999999993,-0.012873200000000001,0.0162183,0.014218300000000001
1993-08-19,1,0.005834400000000001,-0.0021370000000000004,0.007971400000000002,0.005971400000000002
1993-08-20,1,0.0079235,-0.003209,0.0111325,0.0091325
1993-08-23,1,0.012892699999999998,-0.013933200000000001,0.0268259,0.024825899999999998
1993-08-24,1,0.015240799999999999,-0.0037979,0.0190387,0.017038699999999997
1993-08-25,1,-0.0005444999999999992,-0.011708,0.0111635,0.0091635
1993-08-26,1,-0.0022012000000000004,-0.0017327999999999996,-0.00046840000000000076,-0.002468400000000001
1993-08-27,1,0.0003919000000000006,0.00012010000000000076,0.00027179999999999983,-0.0017282000000000003
1993-08-30,1,0.018318099999999997,0.010147300000000001,0.008170799999999995,0.006170799999999995
1993-08-31,1,0.0161812,-0.0113194,0.0275006,0.0255006
1993-09-01,1,-0.0062054,-0.0219964,0.015791,0.013791
1993-09-02,1,0.006744600000000001,0.0011620000000000003,0.0055826,0.0035826
1993-09-03,1,-0.0143126,-0.0150013,0.0006887000000000004,-0.0013112999999999996
1993-09-07,1,-0.006566999999999999,-0.0106771,0.004110100000000001,0.002110100000000001
1993-09-08,1,0.018471,0.019552099999999996,-0.0010810999999999946,-0.0030810999999999946
1993-09-09,1,0.009213299999999999,-0.0037876999999999993,0.013000999999999999,0.011000999999999999
1993-09-10,1,-0.0063045,-0.0044778,-0.0018267000000000005,-0.0038267000000000006
1993-09-13,1,0.00035739999999999936,-0.018623100000000004,0.018980500000000004,0.016980500000000003
1993-09-14,1,-0.0008049000000000004,0.0074638,-0.0082687,-0.0102687
1993-09-15,1,0.0057354,-0.0095508,0.0152862,0.0132862
1993-09-16,1,0.015621100000000002,0.008138100000000002,0.007483,0.005483
1993-09-17,1,-0.002695200000000001,-0.0012219000000000008,-0.0014733,-0.0034733000000000003
1993-09-20,1,-0.0098058,-0.008156599999999998,-0.0016492000000000017,-0.0036492000000000017
1993-09-21,1,0.0139132,-3.029999999999821e-05,0.0139435,0.0119435
1993-09-22,1,0.0023402999999999996,0.012107599999999998,-0.009767299999999998,-0.011767299999999998
1993-09-23,1,-0.002126700000000001,-0.0015321000000000002,-0.0005946000000000007,-0.0025946000000000007
1993-09-24,1,0.0159399,0.0011458,0.0147941,0.0127941
1993-09-27,1,-0.0045085,-0.005620399999999999,0.001111899999999999,-0.000888100000000001
1993-09-28,1,-0.0014634000000000003,-0.0001343999999999998,-0.0013290000000000005,-0.0033290000000000004
1993-09-29,1,-0.013247100000000001,0.009953199999999999,-0.0232003,-0.025200300000000002
1993-09-30,1,0.0044478,0.019716400000000002,-0.015268600000000002,-0.017268600000000002
1993-10-01,1,0.0118284,0.004222399999999999,0.007606,0.005606
1993-10-04,1,-0.030605399999999998,-0.0087623,-0.021843099999999997,-0.0238431
1993-10-05,1,-0.0028885000000000013,0.0009325000000000007,-0.003821000000000002,-0.0058210000000000015
1993-10-06,1,-0.0135134,-0.0068115,-0.0067019,-0.0087019
1993-10-07,1,0.009934100000000001,0.0037546999999999997,0.0061794000000000016,0.0041794000000000015
1993-10-08,1,-0.0180056,-0.0024410999999999994,-0.0155645,-0.0175645
1993-10-11,1,0.0080847,0.004749,0.0033357000000000005,0.0013357000000000004
1993-10-12,1,0.0010038000000000017,0.0115634,-0.010559599999999999,-0.012559599999999999
1993-10-13,1,0.017508500000000003,0.0007049999999999997,0.016803500000000002,0.014803500000000002
1993-10-14,1,0.0044032,-0.0044735999999999995,0.0088768,0.006876800000000001
1993-10-15,1,0.003894199999999999,-0.018319,0.0222132,0.0202132
1993-10-18,1,-0.0031856000000000002,-0.007266800000000001,0.004081200000000001,0.002081200000000001
1993-10-19,1,0.007953,-0.0090789,0.017031900000000003,0.015031900000000003
1993-10-20,1,0.0196193,0.004959400000000001,0.014659899999999998,0.012659899999999998
1993-10-21,1,0.008362699999999999,0.0007515999999999995,0.007611099999999999,0.005611099999999999
1993-10-22,1,0.008128699999999999,0.0066067,0.001521999999999999,-0.000478000000000001
1993-10-25,1,-0.005956500000000001,-0.0009075999999999992,-0.005048900000000002,-0.007048900000000002
1993-10-26,1,-0.0021682999999999997,-0.003239299999999999,0.0010709999999999995,-0.0009290000000000006
1993-10-27,1,0.0033842000000000004,0.0150069,-0.0116227,-0.0136227
1993-10-28,1,0.0140173,-0.0034253,0.0174426,0.015442599999999999
1993-10-29,1,0.020478100000000003,0.0016139000000000001,0.0188642,0.016864200000000003
1993-11-01,1,0.015945499999999998,0.0042003000000000006,0.011745199999999997,0.009745199999999997
1993-11-02,1,-0.0120253,-0.006883,-0.005142299999999999,-0.007142299999999999
1993-11-03,1,-0.0180228,-0.023181999999999994,0.005159199999999996,0.0031591999999999957
1993-11-04,1,0.012961700000000001,-0.009206500000000001,0.022168200000000002,0.020168200000000004
1993-11-05,1,0.010000899999999998,-0.0020711999999999996,0.012072099999999999,0.010072099999999999
1993-11-08,1,0.005867,-0.0022225,0.0080895,0.006089499999999999
1993-11-09,1,0.0020126000000000002,0.0025262999999999996,-0.0005136999999999993,-0.0025136999999999994
1993-11-10,1,0.0134549,0.0007110000000000002,0.0127439,0.0107439
1993-11-11,1,0.0169773,0.012856500000000002,0.004120799999999999,0.002120799999999999
1993-11-12,1,0.0034718000000000006,-0.0199753,0.023447100000000002,0.021447100000000004
1993-11-15,1,0.007802400000000001,-0.0003087999999999994,0.0081112,0.006111200000000001
1993-11-16,1,0.0082842,-0.0048213,0.013105499999999999,0.011105499999999999
1993-11-17,1,0.0006687000000000006,-0.010826800000000001,0.011495500000000002,0.009495500000000002
1993-11-18,1,0.019256099999999998,0.0035275000000000007,0.0157286,0.013728599999999999
1993-11-19,1,-0.0149651,-0.007100300000000001,-0.007864799999999998,-0.009864799999999998
1993-11-22,1,0.004192399999999999,-0.005907900000000001,0.0101003,0.0081003
1993-11-23,1,0.0134265,-0.0096266,0.0230531,0.021053099999999998
1993-11-24,1,0.0110784,-0.0021498,0.0132282,0.0112282
1993-11-26,1,-0.013239,0.0025463000000000005,-0.015785300000000002,-0.017785300000000004
1993-11-29,1,0.0003562999999999998,0.0054613000000000005,-0.005105000000000001,-0.007105000000000001
1993-11-30,1,-0.010042,-0.009982299999999998,-5.9700000000002806e-05,-0.002059700000000003
1993-12-01,1,0.0028112999999999988,-0.0008768000000000003,0.003688099999999999,0.0016880999999999988
1993-12-02,1,0.008791499999999999,-0.002338700000000001,0.0111302,0.0091302
1993-12-03,1,-0.007778700000000001,-0.004716700000000001,-0.0030620000000000005,-0.0050620000000000005
1993-12-06,1,0.0053995,-0.0021996000000000003,0.0075991,0.0055991
1993-12-07,1,-0.0058445,0.0041597,-0.0100042,-0.0120042
1993-12-08,1,-0.0223522,-0.010707999999999999,-0.0116442,-0.0136442
1993-12-09,1,-0.00011839999999999992,0.0026726,-0.0027909999999999996,-0.004791
1993-12-10,1,0.005581599999999997,0.0105848,-0.005003200000000003,-0.007003200000000003
1993-12-13,2,-0.0083802,-0.0035491000000000008,-0.0048311,-0.0068311
1993-12-14,2,0.00028769999999999924,-0.0189004,0.0191881,0.017188099999999998
1993-12-15,2,0.015408400000000003,0.0034696000000000006,0.011938800000000003,0.009938800000000003
1993-12-16,2,0.0064179000000000016,-0.0025747000000000005,0.008992600000000002,0.006992600000000002
1993-12-17,2,-0.0025619,-0.0083743,0.005812399999999999,0.0038123999999999988
1993-12-20,2,-0.0017962,-0.014475400000000003,0.012679200000000003,0.010679200000000003
1993-12-21,2,0.0231915,-0.0056081,0.0287996,0.0267996
1993-12-22,2,-0.0019461999999999993,-0.0067063999999999995,0.0047602,0.0027602
1993-12-23,2,-0.0047464000000000004,-0.006755700000000001,0.0020093000000000003,9.30000000000028e-06
1993-12-27,2,-1.809999999999954e-05,-0.007661900000000001,0.007643800000000002,0.005643800000000002
1993-12-28,2,-0.0029241000000000002,0.0210672,-0.0239913,-0.025991300000000002
1993-12-29,2,-0.00010809999999999969,0.0017622000000000007,-0.0018703000000000003,-0.0038703
1993-12-30,2,-0.0028924,-0.0095301,0.0066377,0.0046377
1993-12-31,2,0.0092637,0.00448,0.0047837,0.0027837
1994-01-03,2,0.0071362,0.014507299999999997,-0.007371099999999998,-0.009371099999999997
1994-01-04,2,0.013717000000000002,0.0033976000000000006,0.010319400000000001,0.008319400000000001
1994-01-05,2,-0.008465,-0.006168000000000002,-0.0022969999999999987,-0.004296999999999999
1994-01-06,2,0.0095188,-0.0013924999999999999,0.010911299999999999,0.008911299999999999
1994-01-07,2,0.0116349,0.0025141000000000004,0.0091208,0.0071208
1994-01-10,2,-0.0033803000000000014,-0.010087800000000001,0.0067075,0.0047075
1994-01-11,2,-0.005486099999999999,0.0119263,-0.0174124,-0.019412400000000003
1994-01-12,2,0.0007339,0.005667800000000001,-0.004933900000000001,-0.006933900000000001
1994-01-13,2,0.006547700000000001,0.0070009,-0.0004531999999999991,-0.002453199999999999
1994-01-14,2,0.0005639000000000003,-0.005617700000000001,0.006181600000000001,0.004181600000000001
1994-01-17,2,-0.011972099999999998,-0.010991200000000001,-0.0009808999999999964,-0.0029808999999999964
1994-01-18,2,0.0090061,0.0008220000000000005,0.0081841,0.0061841
1994-01-19,2,0.0069624000000000005,-0.010747999999999999,0.0177104,0.0157104
1994-01-20,2,-0.004392200000000001,-0.011185400000000002,0.006793200000000001,0.004793200000000001
1994-01-21,2,-0.00024629999999999964,0.0025899999999999994,-0.002836299999999999,-0.004836299999999999
1994-01-24,2,0.0012459,-0.026984600000000004,0.028230500000000006,0.026230500000000004
1994-01-25,2,0.0131556,-0.010939099999999998,0.024094699999999997,0.022094699999999995
1994-01-26,2,0.0087158,0.005509,0.0032067999999999992,0.0012067999999999992
1994-01-27,2,0.005318399999999999,0.0112392,-0.0059208,-0.0079208
1994-01-28,2,0.0142072,0.0063797,0.0078275,0.005827499999999999
1994-01-31,2,0.004838200000000001,-0.019793799999999997,0.024631999999999998,0.022632
1994-02-01,2,0.0110267,-0.0005191,0.0115458,0.0095458
1994-02-02,2,0.0069169999999999995,-0.0047456,0.011662599999999999,0.009662599999999999
1994-02-03,2,-0.0321607,-0.0308828,-0.001277900000000002,-0.003277900000000002
1994-02-04,2,0.017095000000000003,0.0109683,0.006126700000000002,0.004126700000000002
1994-02-07,2,-0.003366,-0.0015976999999999999,-0.0017683000000000002,-0.0037683000000000005
1994-02-08,2,0.0091136,0.0080619,0.0010516999999999992,-0.0009483000000000009
1994-02-09,2,-0.0059988,-0.009393099999999998,0.0033942999999999977,0.0013942999999999976
1994-02-10,2,0.0007869000000000004,-9.93e-05,0.0008862000000000004,-0.0011137999999999996
1994-02-11,2,0.0021128000000000006,-0.011162000000000002,0.013274800000000003,0.011274800000000003
1994-02-14,2,0.017865600000000002,-0.005269800000000001,0.023135400000000004,0.021135400000000006
1994-02-15,2,-0.0037392999999999997,0.0007237999999999998,-0.004463099999999999,-0.006463099999999999
1994-02-16,2,-0.0083967,-0.0157394,0.007342700000000001,0.005342700000000001
1994-02-17,2,-0.0031910000000000007,-0.006520200000000001,0.0033292000000000005,0.0013292000000000004
1994-02-18,2,0.0104867,0.0108409,-0.0003542000000000007,-0.0023542000000000007
1994-02-22,2,-0.0023569,0.016214100000000002,-0.018571,-0.020571
1994-02-23,2,-0.0148551,-0.007205500000000001,-0.007649599999999999,-0.009649599999999998
1994-02-24,2,0.0136347,0.0038423,0.0097924,0.0077924
1994-02-25,2,-0.0018155999999999992,-0.0077435,0.005927900000000002,0.0039279000000000015
1994-02-28,2,-0.006951199999999999,-0.0026915999999999997,-0.0042596,-0.0062596
1994-03-01,2,0.0035294000000000007,-0.018663400000000004,0.022192800000000006,0.020192800000000004
1994-03-02,2,-0.00042790000000000146,0.006244600000000001,-0.006672500000000003,-0.008672500000000003
1994-03-03,2,0.029744399999999997,-0.0072829,0.0370273,0.0350273
1994-03-04,2,-0.007547000000000001,0.007827,-0.015374000000000002,-0.017374
1994-03-07,2,0.00023749999999999883,-0.0162097,0.0164472,0.014447199999999999
1994-03-08,2,0.0341809,-0.010675799999999997,0.0448567,0.0428567
1994-03-09,2,0.003798,-0.005290199999999999,0.0090882,0.007088199999999999
1994-03-10,2,0.00021019999999999996,0.006733,-0.0065228000000000005,-0.0085228
1994-03-11,2,0.0104385,0.0098115,0.0006269999999999991,-0.001373000000000001
1994-03-14,2,0.007041500000000001,-0.00015009999999999972,0.0071916,0.0051916
1994-03-15,2,0.0214277,0.0064291,0.0149986,0.0129986
1994-03-16,2,0.0082068,-0.0152588,0.0234656,0.0214656
1994-03-17,2,0.0093985,0.0016025999999999998,0.007795900000000001,0.0057959000000000005
1994-03-18,2,0.006864500000000001,0.007673900000000002,-0.0008094000000000009,-0.002809400000000001
1994-03-21,2,0.0084077,0.004769000000000001,0.0036387,0.0016386999999999999
1994-03-22,2,-0.0009304000000000008,-0.018617299999999996,0.017686899999999995,0.015686899999999997
1994-03-23,2,-0.00032919999999999987,-0.0037591,0.0034299,0.0014299
1994-03-24,2,-0.0094078,-0.0181199,0.008712100000000002,0.006712100000000002
1994-03-25,2,-0.0124428,-0.020561000000000003,0.008118200000000002,0.0061182000000000025
1994-03-28,2,-0.028647,-0.020958,-0.007688999999999998,-0.009688999999999998
